measurement_id,analysis_tier,corpus,document_id,doi,site_id,latitude,longitude,property_id,property_russian,property,category_russian,category,value_num,value_text,unit_raw,unit_normalized,canonical_unit,normalization_status,qa_status,profile_label,horizon_label,depth_top_cm,depth_bottom_cm,method_raw,evidence_path,evidence_locator
measurement:table_single_reported_20260719:d2b6b174bf6dbb70738b,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260118Nikitin,,site:pochvovedenie:Pochved2260118Nikitin:text:raw:dms:l:0,56.05444444444444,40.49111111111111,total_nitrogen,общий азот,total nitrogen,макроэлементы,macronutrient,0.6,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2260118Nikitin,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2260118Nikitin:t001:01006"", ""row_index"": -1, ""column_index"": -1, ""header"": ""N\nобщ"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2260118Nikitin_p004_t01.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:f28a9facf491036112d7,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260118Nikitin,,site:pochvovedenie:Pochved2260118Nikitin:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,6.2,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2260118Nikitin,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2260118Nikitin:t001:01015"", ""row_index"": -1, ""column_index"": -1, ""header"": ""С\nорг"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2260118Nikitin_p004_t01.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:feee5a4ff9280f605b81,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260118Nikitin,,site:pochvovedenie:Pochved2260118Nikitin:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,7.199999999999999,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2260118Nikitin,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2260118Nikitin:t001:01017"", ""row_index"": -1, ""column_index"": -1, ""header"": ""С\nорг"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2260118Nikitin_p004_t01.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:014405ff419b22de03ee,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.35,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r16:c1"", ""row_index"": 16, ""column_index"": 1, ""header"": ""pH\nH O\n2"", ""row_label"": ""WRO1"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:0177f939cf93b4f523bb,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,7.199999999999999,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r27:c2"", ""row_index"": 27, ""column_index"": 2, ""header"": ""С\nорг %"", ""row_label"": ""WBM2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:064656ae7ab928b26502,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.24,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r24:c1"", ""row_index"": 24, ""column_index"": 1, ""header"": ""pH\nH O\n2"", ""row_label"": ""PRO2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:0abde5bbedc79ebc3d7c,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,5.8,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r13:c1"", ""row_index"": 13, ""column_index"": 1, ""header"": ""pH\nH O\n2"", ""row_label"": ""WBX1"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:0cf8886b4b9d330db41d,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,6.3,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r26:c2"", ""row_index"": 26, ""column_index"": 2, ""header"": ""С\nорг %"", ""row_label"": ""WBN2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:10e44a19ef5643778ebe,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,6.7,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r30:c2"", ""row_index"": 30, ""column_index"": 2, ""header"": ""С\nорг %"", ""row_label"": ""WRN2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:116f28ce4e126af210fd,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,5.3,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r31:c1"", ""row_index"": 31, ""column_index"": 1, ""header"": ""pH\nH O\n2"", ""row_label"": ""WRM2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:189bb3375a34c1856bd6,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.25,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r22:c1"", ""row_index"": 22, ""column_index"": 1, ""header"": ""pH\nH O\n2"", ""row_label"": ""PRN2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:1a548a56d266b1f13802,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,8.100000000000001,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r7:c2"", ""row_index"": 7, ""column_index"": 2, ""header"": ""С\nорг %"", ""row_label"": ""PRM1"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:1b482cfe885d1371dbae,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,8.8,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r33:c2"", ""row_index"": 33, ""column_index"": 2, ""header"": ""С\nорг %"", ""row_label"": ""WRX2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:1bb448f631acc1098ae8,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,8.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r15:c2"", ""row_index"": 15, ""column_index"": 2, ""header"": ""С\nорг %"", ""row_label"": ""WRM1"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:1f886456c26034f078b1,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,11.1,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r4:c2"", ""row_index"": 4, ""column_index"": 2, ""header"": ""С\nорг %"", ""row_label"": ""PBO1"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:254e60f60533e69d78b5,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,5.9,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r20:c1"", ""row_index"": 20, ""column_index"": 1, ""header"": ""pH\nH O\n2"", ""row_label"": ""PBO2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:29dc9638fd0976134141,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2260122Semenov,,site:pochvovedenie:Pochved2260122Semenov:text:raw:dms:l:0,56.05444444444444,40.49111111111111,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,8.100000000000001,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,Pochved2260122Semenov_p005_t01.json,"{""table_candidate_id"": ""pochvovedenie:Pochved2260122Semenov:table_json:Pochved2260122Semenov_p005_t01:tm:r21:c2"", ""row_index"": 21, ""column_index"": 2, ""header"": ""С\nорг %"", ""row_label"": ""PBX2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
